#{"t_start": 1738173668.0426607, "env_id": "CustomHopperWithObstacles-source-v0"}
r,l,t
1070.893441,278,1239.138491
955.397331,249,1239.263595
1073.39034,280,1239.403047
1001.149718,255,1239.531505
997.074138,255,1239.661412
1112.462868,271,1239.799279
1076.117429,279,1239.939054
1241.477809,298,1240.08744
1157.61479,278,1240.225842
658.586889,204,1240.327357
1123.562768,272,1240.463552
701.156275,212,1240.569117
1118.737498,272,1240.704534
1249.386475,304,1240.856116
1110.655673,269,1240.991385
1045.459214,261,1241.122169
1014.865085,259,1241.254145
1118.26949,283,1241.399112
1070.517999,278,1241.542791
1087.385997,266,1241.678344
1146.474151,288,1241.822788
1064.995911,278,1241.961194
1218.460004,301,1242.114789
999.740748,256,1242.244558
1107.822564,268,1242.378774
1068.108493,280,1242.520336
729.59096,225,1243.386186
1199.405168,283,1243.597325
986.312564,244,1243.779413
1070.643423,264,1243.974419
1010.431254,256,1244.163791
1028.575908,253,1244.352311
1214.862782,280,1244.561129
984.661404,248,1244.882928
1109.228976,267,1245.018017
1204.033073,286,1245.161074
995.774411,249,1245.287058
1056.587535,256,1245.422097
1123.022994,270,1245.566025
1224.619219,283,1245.714847
1106.062344,265,1245.85542
1200.944791,289,1246.008504
1045.544739,255,1246.146861
1001.038863,251,1246.298785
978.635423,247,1246.444452
1216.068137,288,1246.600062
1099.231147,264,1246.735063
1190.343168,275,1246.879781
964.621529,246,1247.009804
1070.414119,259,1247.147149
979.22146,247,1247.278421
1107.582489,266,1247.419112
977.029322,248,1247.550179
1096.477294,264,1247.685931
1231.84969,290,1247.832217
1107.64103,267,1247.966334
1017.746154,252,1248.092084
1104.48966,266,1248.224672
1135.911161,271,1248.360344
1105.769269,265,1248.493229
988.0975,248,1248.617872
1090.77922,263,1248.748708
1113.775332,268,1248.888468
1002.044958,251,1249.020856
1114.428424,268,1249.163753
1142.571409,268,1249.308657
1060.523864,258,1249.444291
1214.217021,283,1249.593452
1098.070821,264,1249.728117
1119.324763,268,1249.861179
916.056753,241,1249.981334
1115.813702,267,1250.114632
1198.88889,284,1250.257955
1092.665287,262,1250.388015
1117.554781,269,1250.522715
1226.093647,290,1250.667659
1298.723975,298,1250.816699
1006.437352,250,1250.948381
1083.102031,260,1251.089494
966.391007,246,1251.219816
1143.697221,268,1251.360987
1043.472267,256,1251.497678
1172.342934,272,1251.642707
879.64932,234,1252.609784
1076.126397,263,1252.811143
940.265203,237,1252.989389
1056.619299,254,1253.196106
1058.374329,264,1253.428392
961.060856,239,1253.613356
1113.844264,260,1253.808669
1153.29184,282,1254.021045
1059.998264,260,1254.193361
1118.246782,269,1254.351805
934.686671,241,1254.490329
912.810267,237,1254.611952
1048.581869,258,1254.744187
956.600744,244,1254.868052
1009.331976,252,1254.995134
1050.284287,259,1255.124061
1098.791751,266,1255.259432
1048.981333,258,1255.390565
972.588024,246,1255.514314
901.7809,236,1255.631758
1052.774692,257,1255.759447
859.245633,232,1255.874864
890.750629,235,1255.992503
1007.096573,251,1256.117733
998.373487,250,1256.2425
1038.221695,256,1256.370171
976.127786,247,1256.493286
1116.261407,269,1256.62927
1115.180301,268,1256.767054
1135.957013,274,1256.908956
847.721886,230,1257.043669
1023.990965,253,1257.205736
1007.634833,251,1257.361401
1101.476652,267,1257.514597
995.373315,249,1257.656171
1126.206479,272,1257.811019
861.951461,232,1257.945733
1028.561126,255,1258.113317
1052.059683,257,1258.276613
1054.694487,258,1258.423103
1119.060171,271,1258.577178
879.154996,234,1258.711666
1052.466223,257,1258.853564
975.304222,246,1258.980483
1080.819643,264,1259.117284
1069.367072,261,1259.250481
1129.145636,271,1259.39049
1007.303622,251,1259.517531
1017.382547,253,1259.645513
1107.066611,268,1259.782021
1119.817186,269,1259.920041
1008.155175,252,1260.047596
1114.890853,269,1260.182348
870.268541,233,1260.298709
1060.289316,260,1260.429476
1052.225934,259,1260.560947
1117.286897,270,1260.695972
1112.76351,270,1260.831366
767.288934,222,1261.70895
1163.097157,285,1261.926529
930.211503,232,1262.099992
998.284551,248,1262.288004
941.084699,240,1262.472633
1062.844969,264,1262.70488
903.817119,236,1262.904318
1124.199381,284,1263.120764
1163.018611,285,1263.333596
1045.439557,257,1263.484214
1157.169548,285,1263.629163
803.995864,214,1263.737172
982.492167,248,1263.862389
1028.321146,248,1263.990326
1103.795405,262,1264.121809
1094.633432,263,1264.254089
1102.202764,264,1264.3869
1032.335736,248,1264.513529
1067.742272,261,1264.645522
1081.655348,257,1264.774668
1111.977211,263,1264.906476
915.430273,230,1265.022509
1130.800472,270,1265.161161
1034.573338,256,1265.291686
1079.812702,257,1265.420731
989.555489,250,1265.546951
1160.660555,275,1265.686157
1103.334751,264,1265.818791
954.932946,244,1265.942183
1036.023361,249,1266.067966
1184.118344,280,1266.228704
1073.241072,256,1266.371363
1006.06337,251,1266.499021
1073.910097,263,1266.631074
1289.981824,299,1266.781911
927.430161,242,1266.904366
997.077138,250,1267.030095
957.233168,236,1267.148116
1080.41322,257,1267.276299
1159.546181,286,1267.419566
1038.578211,256,1267.550938
819.604455,216,1267.65998
1117.258911,268,1267.794279
1119.279704,268,1267.931034
956.456372,236,1268.052855
1043.997074,257,1268.184077
1140.188708,274,1268.321796
1121.074471,265,1268.454895
1234.398958,293,1268.602285
1035.513459,256,1268.733702
891.280288,237,1268.868986
1075.033215,260,1269.001034
1077.89709,258,1269.132068
1186.011624,285,1269.278341
1186.946155,281,1269.422956
1104.632071,262,1269.555512
976.880574,240,1269.677115
946.242836,244,1269.809429
1152.74199,282,1270.860407
1254.525426,285,1271.096564
1169.430655,283,1271.334814
935.484124,235,1271.538129
1542.097359,322,1271.818835
1002.666082,253,1272.04668
1153.889789,275,1272.308241
1132.565103,265,1272.551829
1084.977306,269,1272.690347
1123.016962,262,1272.820687
1118.729982,265,1272.954828
1139.73023,267,1273.095745
1128.700338,264,1273.235958
1122.477799,273,1273.380937
1128.749623,264,1273.519855
1098.920799,267,1273.657836
1083.170004,256,1273.785274
1087.131876,268,1273.919817
1133.514725,266,1274.051947
1144.948505,267,1274.185473
1137.998507,277,1274.32637
1152.146671,268,1274.460443
1084.103056,264,1274.593235
1110.490606,265,1274.726408
1090.017543,270,1274.862256
1096.199432,267,1274.995434
1137.996313,265,1275.12726
1144.115821,268,1275.261514
1083.316595,266,1275.396548
1138.081007,266,1275.530409
1125.082538,263,1275.661683
1135.910908,265,1275.793577
1086.94403,269,1275.92813
1115.00746,262,1276.059494
1132.832261,265,1276.19236
1053.718275,252,1276.318712
1116.378765,275,1276.456245
1128.919443,264,1276.58855
1140.120792,267,1276.734818
1082.099861,263,1276.890449
1083.234306,256,1277.054971
1099.395779,271,1277.22172
1119.090111,275,1277.385756
1103.698152,264,1277.521751
1147.717348,268,1277.662946
1109.731526,268,1277.805362
1146.504123,268,1277.947625
1085.783974,269,1278.086437
1079.271453,269,1278.223041
1132.664254,266,1278.355792
1122.740689,271,1278.491329
1138.733827,266,1278.624691
1100.694436,270,1278.762932
1084.281147,268,1278.902223
1062.192562,253,1279.029374
1140.935243,266,1279.176351
1148.258598,268,1279.360512
1144.119961,271,1280.385691
908.917175,236,1280.582931
906.371948,240,1280.78304
1086.817917,270,1281.011747
1008.89912,266,1281.215138
986.162088,263,1281.409719
986.994783,252,1281.597414
1046.627041,259,1281.92583
1055.616753,261,1282.061148
991.261448,263,1282.210093
1093.121478,267,1282.363864
984.161442,267,1282.502759
1038.882762,257,1282.632591
1039.512121,259,1282.775647
1045.739913,261,1282.923659
1098.919918,268,1283.076926
1010.242219,246,1283.216175
1081.342706,263,1283.365228
996.979383,245,1283.504688
1041.667943,258,1283.654165
996.484335,260,1283.800158
1046.982909,262,1283.94817
1078.714929,259,1284.09367
1028.204582,251,1284.235929
1053.988346,263,1284.384171
1035.602459,258,1284.52516
987.620547,262,1284.658881
984.218036,265,1284.791878
1041.430944,251,1284.918065
1063.212019,262,1285.048944
1034.624776,258,1285.177626
1044.306617,258,1285.305641
1007.450706,246,1285.429323
1065.444822,264,1285.563087
1071.267592,255,1285.692915
1056.680386,256,1285.823435
1042.5888,258,1285.962816
1053.647282,261,1286.11115
1050.682456,260,1286.245503
1059.399492,261,1286.3767
1037.876184,260,1286.508994
1020.940939,248,1286.639393
1077.140776,263,1286.771255
1044.385031,252,1286.898838
1081.903417,263,1287.031762
1077.422985,262,1287.167216
1039.898894,255,1287.304564
1054.655685,262,1287.445927
1055.481227,260,1287.579526
1058.361809,256,1287.70971
1036.870009,257,1287.841691
1082.399275,257,1287.970356
1052.092243,256,1288.101558
1087.616785,266,1288.241364
1063.95899,262,1288.381572
1044.546764,260,1288.519509
1044.214966,261,1288.657239
1037.737182,257,1289.583687
915.197488,233,1289.756509
953.901308,243,1289.940522
1099.783605,262,1290.135785
717.048349,201,1290.283688
1007.075309,248,1290.475557
1626.376889,328,1290.716901
1091.78837,254,1290.905207
1159.135196,259,1291.062488
1175.926216,265,1291.1955
1249.079196,282,1291.335772
835.797777,217,1291.444206
778.293238,206,1291.547913
1008.439082,240,1291.669003
1240.098561,293,1291.82487
1250.191991,294,1291.988153
854.118428,220,1292.114553
1149.252962,259,1292.266799
1061.3629,246,1292.396471
819.283886,214,1292.503299
831.881614,216,1292.614356
952.818296,231,1292.730659
1231.842394,275,1292.869875
1059.051601,245,1292.995365
1160.992693,261,1293.126921
1103.240596,252,1293.255217
999.986879,239,1293.376004
1153.189134,269,1293.51319
1020.395948,241,1293.634932
843.909735,216,1293.746617
1424.680724,313,1293.904593
1022.578927,241,1294.027077
1239.611605,278,1294.169578
869.429896,222,1294.281337
1234.346285,274,1294.420281
1076.193981,249,1294.547455
1248.558978,293,1294.696511
869.94018,222,1294.811217
1262.330458,287,1294.95706
1266.275441,295,1295.108178
1081.530495,249,1295.237161
990.009598,237,1295.358899
1283.822548,295,1295.508635
1248.32932,281,1295.65314
1033.636211,242,1295.776917
966.472051,234,1295.897882
1042.755061,242,1296.018619
1473.653652,317,1296.179818
877.185854,223,1296.292424
1219.949027,273,1296.434409
840.802808,215,1296.547396
1182.784699,266,1296.68286
1286.280313,294,1296.832417
1261.275836,297,1296.987399
874.089104,219,1297.097529
1263.936961,296,1297.248109
1231.531168,291,1297.397067
1079.830646,248,1297.523152
940.771056,229,1298.416672
1088.563893,274,1298.624807
1097.23685,281,1298.846416
1116.279965,259,1299.062838
1345.056686,306,1299.32861
1154.156822,265,1299.553846
1051.940005,255,1299.768823
1159.351117,277,1300.106061
1405.157091,318,1300.289714
1360.604157,312,1300.466574
1040.459085,261,1300.616891
1076.347959,266,1300.772938
1168.125334,285,1300.931214
1110.702729,267,1301.068209
1055.045794,263,1301.200561
1220.193981,299,1301.349386
1166.137533,280,1301.489841
1168.046621,280,1301.630399
1339.577339,312,1301.786378
1099.796891,280,1301.925577
1330.083956,309,1302.079498
1125.803836,284,1302.223529
1097.375047,267,1302.356148
1177.603589,276,1302.494146
1117.430274,283,1302.635097
1024.552287,259,1302.763733
1169.52481,287,1302.927871
1012.28765,258,1303.076049
1182.933507,278,1303.232345
1178.650308,283,1303.377854
1145.974698,278,1303.52282
1354.766528,312,1303.682968
1107.028469,269,1303.823819
1075.899697,266,1303.958637
1616.907187,339,1304.154248
1175.171657,286,1304.319379
1115.362026,279,1304.491063
1186.569999,282,1304.651358
1040.505458,261,1304.799849
1053.174945,262,1304.947315
1115.958061,278,1305.117806
1655.138298,343,1305.312715
1170.270651,281,1305.472919
1110.049839,279,1305.638637
1382.464229,317,1305.816359
1164.805856,276,1305.96616
1181.794603,279,1306.109251
1142.780039,273,1306.249246
1272.016363,304,1306.406103
1193.275467,283,1306.548303
1217.288583,298,1306.705079
1177.239288,281,1306.852779
1482.849906,326,1307.026071
1117.294625,279,1307.172931
1165.447464,281,1307.320521
1028.763727,250,1307.453508
1020.292648,258,1307.588537
655.771353,211,1308.453058
1056.313678,256,1308.645203
1189.569439,292,1308.860452
851.965884,237,1309.041418
881.644988,228,1309.241228
1023.693641,245,1309.437098
1231.728903,276,1309.644988
1103.316748,245,1309.83208
1026.069175,251,1310.01263
992.162705,246,1310.138782
1068.21757,253,1310.283681
873.23657,228,1310.418177
932.4231,237,1310.552786
1002.9906,248,1310.694025
1058.100255,255,1310.851022
943.202832,237,1311.005098
932.821691,237,1311.157296
878.902583,230,1311.289121
1040.973306,255,1311.435228
996.220733,249,1311.576884
877.764272,230,1311.707787
896.857862,231,1311.838091
912.627026,234,1311.963783
1030.892223,254,1312.093333
838.121149,225,1312.206819
1060.386862,259,1312.337348
865.1121,228,1312.454781
1096.349196,258,1312.598938
1011.018753,249,1312.739073
925.834325,235,1312.873708
1018.675305,249,1313.01627
1040.657118,264,1313.165287
998.255981,262,1313.312551
1042.216318,257,1313.456821
942.020652,237,1313.59028
897.791528,232,1313.722049
1091.302898,257,1313.86625
923.568466,236,1313.999175
914.777743,235,1314.131732
868.618271,229,1314.262093
865.333865,228,1314.395059
866.697667,228,1314.541214
933.411698,237,1314.691837
912.272226,233,1314.833676
1016.802932,249,1314.979498
923.551387,236,1315.11294
868.739112,228,1315.241816
1030.087356,254,1315.38948
896.587476,232,1315.52051
1066.399163,260,1315.667944
885.747169,230,1315.799288
854.932731,227,1315.928761
867.556087,229,1316.053991
905.796372,233,1316.17494
1138.145133,267,1316.308608
884.502627,230,1316.424128
998.790729,247,1316.550495
877.014825,229,1316.680804
809.84908,208,1317.588869
1187.409251,282,1317.805142
1192.413233,286,1318.023792
861.376916,219,1318.197993
980.889584,243,1318.400146
1038.999691,259,1318.65716
729.255728,212,1318.8713
1028.697431,259,1319.092939
1120.336329,270,1319.326891
1128.416898,272,1319.481224
787.262227,226,1319.609072
996.58123,251,1319.756131
1161.028573,282,1319.92835
1131.881426,273,1320.086585
1110.772376,268,1320.234049
1111.644906,269,1320.377726
1027.585239,255,1320.512829
992.352698,251,1320.646255
988.077313,250,1320.774416
1050.425598,259,1320.915862
978.707916,249,1321.078866
922.213301,242,1321.238944
1114.956932,269,1321.408249
1149.572725,279,1321.567042
1060.782097,260,1321.713471
1148.218385,279,1321.871145
1020.215728,254,1322.014284
839.982684,232,1322.14599
1145.454424,275,1322.300097
1133.767813,275,1322.454417
1007.475058,252,1322.595546
902.150856,239,1322.723888
901.675462,239,1322.844573
1098.727,266,1322.980885
1104.401136,268,1323.11766
991.004058,250,1323.245684
786.726546,226,1323.358582
1011.622164,253,1323.484895
1008.97168,253,1323.611163
999.773279,252,1323.736881
998.544755,251,1323.863156
1122.716481,270,1323.997914
1155.862862,280,1324.137302
1099.942013,266,1324.270322
1147.777826,279,1324.40932
914.847824,241,1324.530612
997.658464,251,1324.655771
1150.813128,280,1324.796951
829.629355,231,1324.91444
1017.812747,254,1325.044322
923.03924,242,1325.165112
1064.281014,261,1325.295306
981.27619,249,1325.420162
1139.748964,275,1325.557227
1018.47124,254,1325.685018
1110.180513,268,1325.818228
978.338894,249,1325.942164
1153.620549,278,1326.080354
693.579514,201,1327.049628
1164.337622,271,1327.282081
1205.794814,293,1327.533546
1145.858951,270,1327.765195
867.559565,235,1327.964884
708.975009,206,1328.145356
559.89783,170,1328.292211
1086.955406,264,1328.528483
1129.54404,274,1328.820704
976.729415,247,1328.960611
1098.383106,266,1329.111745
1142.63359,280,1329.272144
1126.100171,272,1329.426757
1073.950808,263,1329.576872
1069.541172,261,1329.727223
942.003596,241,1329.865142
989.362882,248,1330.007396
961.650965,244,1330.142401
